,number,value,datetime_start,datetime_complete,duration,params_n_hidden_layers,params_n_neurons_per_layer,state
393,393,0.005267162871489785,2020-08-26 05:35:25.199893,2020-08-26 05:36:39.067015,0 days 00:01:13.867122000,10,31,COMPLETE
394,394,0.0006339727841702039,2020-08-26 05:36:39.863489,2020-08-26 05:37:29.323562,0 days 00:00:49.460073000,4,38,COMPLETE
395,395,0.0008715937506898868,2020-08-26 05:37:30.901695,2020-08-26 05:37:48.943922,0 days 00:00:18.042227000,1,32,COMPLETE
396,396,0.0006543315225487136,2020-08-26 05:37:49.498243,2020-08-26 05:38:16.785112,0 days 00:00:27.286869000,2,35,COMPLETE
397,397,0.0004957754993889878,2020-08-26 05:38:17.584912,2020-08-26 05:38:54.656867,0 days 00:00:37.071955000,3,33,COMPLETE
398,398,0.0005644486783656408,2020-08-26 05:38:55.062893,2020-08-26 05:39:22.335088,0 days 00:00:27.272195000,2,36,COMPLETE
399,399,0.0005276315215415214,2020-08-26 05:39:22.607845,2020-08-26 05:39:50.029042,0 days 00:00:27.421197000,2,35,COMPLETE
400,400,0.0007305370483055569,2020-08-26 05:39:50.338210,2020-08-26 05:40:28.768900,0 days 00:00:38.430690000,3,37,COMPLETE
401,401,0.00044920807849721387,2020-08-26 05:40:29.103280,2020-08-26 05:40:51.505759,0 days 00:00:22.402479000,2,31,COMPLETE
402,402,0.0034017796218296604,2020-08-26 05:40:52.266803,2020-08-26 05:41:16.439998,0 days 00:00:24.173195000,3,6,COMPLETE
403,403,0.0017369778640123378,2020-08-26 05:41:17.054761,2020-08-26 05:41:32.405741,0 days 00:00:15.350980000,1,32,COMPLETE
404,404,0.0082178204872555,2020-08-26 05:41:33.078102,2020-08-26 05:42:00.470322,0 days 00:00:27.392220000,2,33,COMPLETE
405,405,0.0004029217527431927,2020-08-26 05:42:01.196350,2020-08-26 05:42:38.707169,0 days 00:00:37.510819000,3,35,COMPLETE
406,406,0.0007596472306867668,2020-08-26 05:42:39.206695,2020-08-26 05:43:26.867546,0 days 00:00:47.660851000,4,37,COMPLETE
407,407,0.0009839190352033962,2020-08-26 05:43:27.468001,2020-08-26 05:43:54.770631,0 days 00:00:27.302630000,2,36,COMPLETE
408,408,0.012688119911895501,2020-08-26 05:43:55.172313,2020-08-26 05:44:11.168332,0 days 00:00:15.996019000,1,14,COMPLETE
409,409,0.0024602525802351035,2020-08-26 05:44:12.333289,2020-08-26 05:44:39.825487,0 days 00:00:27.492198000,2,40,COMPLETE
410,410,0.01170678678786326,2020-08-26 05:44:41.260576,2020-08-26 05:45:09.490315,0 days 00:00:28.229739000,3,32,COMPLETE
411,411,0.001002717317152762,2020-08-26 05:45:09.922247,2020-08-26 05:45:37.301734,0 days 00:00:27.379487000,2,34,COMPLETE
412,412,0.0012296575027388073,2020-08-26 05:45:37.976946,2020-08-26 05:45:57.602156,0 days 00:00:19.625210000,1,31,COMPLETE
413,413,0.0008981805984679292,2020-08-26 05:45:58.442873,2020-08-26 05:46:36.017788,0 days 00:00:37.574915000,3,34,COMPLETE
414,414,0.0005645327763922621,2020-08-26 05:46:39.878845,2020-08-26 05:47:08.173461,0 days 00:00:28.294616000,2,33,COMPLETE
415,415,0.0007300951752627598,2020-08-26 05:47:08.766244,2020-08-26 05:47:46.995177,0 days 00:00:38.228933000,3,38,COMPLETE
416,416,0.0015209093109211863,2020-08-26 05:47:47.574091,2020-08-26 05:48:15.134474,0 days 00:00:27.560383000,2,35,COMPLETE
417,417,0.0003087190190803491,2020-08-26 05:48:15.720375,2020-08-26 05:48:42.872419,0 days 00:00:27.152044000,3,31,COMPLETE
418,418,0.0009920316396982813,2020-08-26 05:48:43.601560,2020-08-26 05:49:18.852751,0 days 00:00:35.251191000,4,31,COMPLETE
419,419,0.00046223116341901385,2020-08-26 05:49:19.542916,2020-08-26 05:49:56.841109,0 days 00:00:37.298193000,4,32,COMPLETE
420,420,0.0008685435676739299,2020-08-26 05:49:57.742091,2020-08-26 05:50:24.689862,0 days 00:00:26.947771000,3,31,COMPLETE
421,421,0.0017481135227015625,2020-08-26 05:50:25.360073,2020-08-26 05:50:55.507074,0 days 00:00:30.147001000,3,32,COMPLETE
422,422,0.002879054583159476,2020-08-26 05:50:55.948125,2020-08-26 05:51:33.349322,0 days 00:00:37.401197000,3,33,COMPLETE
423,423,0.0010626204104184464,2020-08-26 05:51:34.016186,2020-08-26 05:52:08.425456,0 days 00:00:34.409270000,4,31,COMPLETE
424,424,0.0003653283881331964,2020-08-26 05:52:09.016431,2020-08-26 05:52:46.242196,0 days 00:00:37.225765000,3,34,COMPLETE
425,425,0.0009529217135794655,2020-08-26 05:52:48.165364,2020-08-26 05:53:36.686087,0 days 00:00:48.520723000,4,34,COMPLETE
426,426,0.000775842137563242,2020-08-26 05:53:37.848465,2020-08-26 05:54:15.736387,0 days 00:00:37.887922000,3,34,COMPLETE
427,427,0.006496283663421415,2020-08-26 05:54:17.726861,2020-08-26 05:54:56.398316,0 days 00:00:38.671455000,3,35,COMPLETE
428,428,0.0007555380355005816,2020-08-26 05:54:57.731856,2020-08-26 05:55:35.367106,0 days 00:00:37.635250000,3,35,COMPLETE
429,429,0.0009623188396798253,2020-08-26 05:55:36.385462,2020-08-26 05:56:14.977627,0 days 00:00:38.592165000,3,34,COMPLETE
430,430,0.0007459278650672954,2020-08-26 05:56:15.413111,2020-08-26 05:56:43.135537,0 days 00:00:27.722426000,3,20,COMPLETE
431,431,0.0004419965207737321,2020-08-26 05:56:43.861179,2020-08-26 05:57:20.244286,0 days 00:00:36.383107000,4,32,COMPLETE
432,432,0.005733733242312696,2020-08-26 05:57:21.167126,2020-08-26 05:57:59.937308,0 days 00:00:38.770182000,3,36,COMPLETE
433,433,0.000518909815533285,2020-08-26 05:58:01.091994,2020-08-26 05:58:30.030754,0 days 00:00:28.938760000,3,31,COMPLETE
434,434,0.0009923628857317537,2020-08-26 05:58:31.503592,2020-08-26 05:59:19.001679,0 days 00:00:47.498087000,4,35,COMPLETE
435,435,0.0017310663544249365,2020-08-26 05:59:19.891233,2020-08-26 05:59:46.787795,0 days 00:00:26.896562000,2,33,COMPLETE
436,436,0.0008919053964738822,2020-08-26 05:59:47.593625,2020-08-26 06:00:28.822185,0 days 00:00:41.228560000,5,32,COMPLETE
437,437,0.00038808879357189844,2020-08-26 06:00:29.662861,2020-08-26 06:00:57.488268,0 days 00:00:27.825407000,2,34,COMPLETE
438,438,0.0005952352731821122,2020-08-26 06:00:59.860492,2020-08-26 06:01:37.237348,0 days 00:00:37.376856000,3,33,COMPLETE
439,439,0.0007268552531504368,2020-08-26 06:01:37.938389,2020-08-26 06:02:06.385185,0 days 00:00:28.446796000,2,34,COMPLETE
440,440,0.0006904099703753585,2020-08-26 06:02:07.397465,2020-08-26 06:02:45.461547,0 days 00:00:38.064082000,3,33,COMPLETE
441,441,0.0021714116220626816,2020-08-26 06:02:45.967765,2020-08-26 06:04:11.440618,0 days 00:01:25.472853000,8,34,COMPLETE
442,442,0.0004538238927906012,2020-08-26 06:04:13.665682,2020-08-26 06:04:36.420692,0 days 00:00:22.755010000,2,31,COMPLETE
443,443,0.0016131609780746623,2020-08-26 06:04:36.889010,2020-08-26 06:04:56.598364,0 days 00:00:19.709354000,1,34,COMPLETE
444,444,0.0008031870616130547,2020-08-26 06:04:58.166172,2020-08-26 06:05:27.472396,0 days 00:00:29.306224000,2,33,COMPLETE
445,445,0.0005244724428243561,2020-08-26 06:05:28.796663,2020-08-26 06:06:06.656570,0 days 00:00:37.859907000,3,35,COMPLETE
446,446,0.0005891549216272194,2020-08-26 06:06:07.784388,2020-08-26 06:06:36.246318,0 days 00:00:28.461930000,3,32,COMPLETE
447,447,0.0010290464781931871,2020-08-26 06:06:38.742720,2020-08-26 06:07:00.202771,0 days 00:00:21.460051000,2,31,COMPLETE
448,448,0.014236838925732147,2020-08-26 06:07:01.782548,2020-08-26 06:08:59.635528,0 days 00:01:57.852980000,19,22,COMPLETE
449,449,0.0012437271911766598,2020-08-26 06:09:01.907453,2020-08-26 06:09:30.360186,0 days 00:00:28.452733000,2,35,COMPLETE
450,450,0.0042076324163365,2020-08-26 06:09:30.713122,2020-08-26 06:11:27.589825,0 days 00:01:56.876703000,11,33,COMPLETE
451,451,0.0026378835850975834,2020-08-26 06:11:27.927818,2020-08-26 06:11:46.774264,0 days 00:00:18.846446000,1,34,COMPLETE
452,452,0.02260423507028433,2020-08-26 06:11:49.419900,2020-08-26 06:12:24.830489,0 days 00:00:35.410589000,4,30,COMPLETE
453,453,0.017818663714998215,2020-08-26 06:12:25.887394,2020-08-26 06:12:55.527375,0 days 00:00:29.639981000,3,32,COMPLETE
454,454,0.0010463424380172301,2020-08-26 06:12:57.987931,2020-08-26 06:13:46.657889,0 days 00:00:48.669958000,4,36,COMPLETE
455,455,0.02231695823309338,2020-08-26 06:13:48.345161,2020-08-26 06:14:15.998344,0 days 00:00:27.653183000,2,33,COMPLETE
456,456,0.0013558251409740382,2020-08-26 06:14:17.158487,2020-08-26 06:14:36.487098,0 days 00:00:19.328611000,1,35,COMPLETE
457,457,0.005757089220271041,2020-08-26 06:14:37.622251,2020-08-26 06:15:06.720812,0 days 00:00:29.098561000,2,34,COMPLETE
458,458,0.001726471993102102,2020-08-26 06:15:08.159007,2020-08-26 06:17:04.735169,0 days 00:01:56.576162000,16,32,COMPLETE
459,459,0.0008810053738426488,2020-08-26 06:17:06.940950,2020-08-26 06:17:32.868284,0 days 00:00:25.927334000,3,25,COMPLETE
460,460,0.003599085441415702,2020-08-26 06:17:33.548792,2020-08-26 06:18:02.100238,0 days 00:00:28.551446000,2,39,COMPLETE
461,461,0.004622202419044126,2020-08-26 06:18:03.178051,2020-08-26 06:18:29.867307,0 days 00:00:26.689256000,2,35,COMPLETE
462,462,0.00045987118685963734,2020-08-26 06:18:31.414744,2020-08-26 06:19:09.054470,0 days 00:00:37.639726000,3,36,COMPLETE
463,463,0.000298000690745369,2020-08-26 06:19:11.474600,2020-08-26 06:19:32.601053,0 days 00:00:21.126453000,2,30,COMPLETE
464,464,0.0013299640588114176,2020-08-26 06:19:33.533826,2020-08-26 06:19:49.831234,0 days 00:00:16.297408000,1,31,COMPLETE
465,465,0.0012340741079608054,2020-08-26 06:19:51.050801,2020-08-26 06:20:11.187215,0 days 00:00:20.136414000,1,34,COMPLETE
466,466,0.00023999019817787373,2020-08-26 06:20:12.564864,2020-08-26 06:20:40.184909,0 days 00:00:27.620045000,2,33,COMPLETE
467,467,0.000411671078208903,2020-08-26 06:20:40.997658,2020-08-26 06:21:08.268480,0 days 00:00:27.270822000,2,33,COMPLETE
468,468,0.0005148276575476549,2020-08-26 06:21:09.205630,2020-08-26 06:21:33.909735,0 days 00:00:24.704105000,2,32,COMPLETE
469,469,0.001346516195912701,2020-08-26 06:21:35.721032,2020-08-26 06:21:54.944954,0 days 00:00:19.223922000,1,33,COMPLETE
470,470,0.0009235319784454033,2020-08-26 06:21:55.848963,2020-08-26 06:22:23.776488,0 days 00:00:27.927525000,2,34,COMPLETE
471,471,0.000875770191612795,2020-08-26 06:22:25.015136,2020-08-26 06:22:52.892901,0 days 00:00:27.877765000,2,33,COMPLETE
472,472,0.0006344217195573601,2020-08-26 06:22:54.175765,2020-08-26 06:23:09.955122,0 days 00:00:15.779357000,1,32,COMPLETE
473,473,0.0006563831713776805,2020-08-26 06:23:10.919546,2020-08-26 06:23:32.666346,0 days 00:00:21.746800000,2,31,COMPLETE
474,474,0.0009202673261914844,2020-08-26 06:23:34.305474,2020-08-26 06:24:02.852625,0 days 00:00:28.547151000,3,30,COMPLETE
475,475,0.0011063564423413727,2020-08-26 06:24:03.918951,2020-08-26 06:24:33.035797,0 days 00:00:29.116846000,2,35,COMPLETE
476,476,0.0012935155579140002,2020-08-26 06:24:34.673146,2020-08-26 06:25:16.508548,0 days 00:00:41.835402000,3,33,COMPLETE
477,477,0.0006040438617893412,2020-08-26 06:25:20.086773,2020-08-26 06:25:49.413932,0 days 00:00:29.327159000,2,34,COMPLETE
478,478,0.0005888467332543219,2020-08-26 06:25:49.800119,2020-08-26 06:26:12.254583,0 days 00:00:22.454464000,2,31,COMPLETE
479,479,0.0003300850094477401,2020-08-26 06:26:14.725168,2020-08-26 06:26:51.920719,0 days 00:00:37.195551000,3,34,COMPLETE
480,480,0.0022775832812325803,2020-08-26 06:26:59.003740,2020-08-26 06:27:14.662625,0 days 00:00:15.658885000,1,32,COMPLETE
481,481,0.004780699644089428,2020-08-26 06:27:15.601518,2020-08-26 06:27:53.568941,0 days 00:00:37.967423000,3,34,COMPLETE
482,482,0.00037715459968789444,2020-08-26 06:27:55.204700,2020-08-26 06:28:18.374807,0 days 00:00:23.170107000,2,32,COMPLETE
483,483,0.00037450183719621883,2020-08-26 06:28:19.606881,2020-08-26 06:28:41.514593,0 days 00:00:21.907712000,2,32,COMPLETE
484,484,0.002258056518360744,2020-08-26 06:28:44.178048,2020-08-26 06:29:01.252496,0 days 00:00:17.074448000,1,32,COMPLETE
485,485,0.0027483609935416414,2020-08-26 06:29:02.542050,2020-08-26 06:29:18.713808,0 days 00:00:16.171758000,1,31,COMPLETE
486,486,0.00043999136659147027,2020-08-26 06:29:20.633541,2020-08-26 06:29:43.465651,0 days 00:00:22.832110000,2,30,COMPLETE
487,487,0.00040096424626577277,2020-08-26 06:29:44.974085,2020-08-26 06:30:06.079611,0 days 00:00:21.105526000,2,31,COMPLETE
488,488,0.0004728734053928676,2020-08-26 06:30:06.589597,2020-08-26 06:30:28.469423,0 days 00:00:21.879826000,2,32,COMPLETE
489,489,0.0005581311174029559,2020-08-26 06:30:29.583673,2020-08-26 06:30:52.579608,0 days 00:00:22.995935000,2,32,COMPLETE
490,490,0.002378501607988795,2020-08-26 06:30:53.864710,2020-08-26 06:31:09.855745,0 days 00:00:15.991035000,1,31,COMPLETE
491,491,0.008156083465664692,2020-08-26 06:31:10.714788,2020-08-26 06:31:33.982750,0 days 00:00:23.267962000,2,29,COMPLETE
492,492,0.00137577468405077,2020-08-26 06:31:35.114215,2020-08-26 06:31:55.573644,0 days 00:00:20.459429000,1,33,COMPLETE
493,493,0.0004876708583223752,2020-08-26 06:31:58.560611,2020-08-26 06:32:20.419783,0 days 00:00:21.859172000,2,32,COMPLETE
494,494,0.0009803843815953373,2020-08-26 06:32:27.004798,2020-08-26 06:32:48.919936,0 days 00:00:21.915138000,2,30,COMPLETE
495,495,0.00204118293100502,2020-08-26 06:32:52.331745,2020-08-26 06:33:12.404479,0 days 00:00:20.072734000,1,33,COMPLETE
496,496,0.0011253548756389401,2020-08-26 06:33:12.963818,2020-08-26 06:33:35.021985,0 days 00:00:22.058167000,2,32,COMPLETE
497,497,0.0004451965493850177,2020-08-26 06:33:36.904256,2020-08-26 06:33:58.248576,0 days 00:00:21.344320000,2,31,COMPLETE
498,498,0.0006074899902678508,2020-08-26 06:33:59.775467,2020-08-26 06:34:27.738153,0 days 00:00:27.962686000,2,33,COMPLETE
499,499,0.0005902308420581441,2020-08-26 06:34:28.608711,2020-08-26 06:34:52.217312,0 days 00:00:23.608601000,2,32,COMPLETE
500,500,0.0030381327381252634,2020-08-26 06:34:53.190314,2020-08-26 06:35:11.648050,0 days 00:00:18.457736000,1,30,COMPLETE
501,501,0.0007793642164152263,2020-08-26 06:35:12.614841,2020-08-26 06:35:40.419456,0 days 00:00:27.804615000,2,33,COMPLETE
502,502,0.0007203619035887244,2020-08-26 06:35:41.398389,2020-08-26 06:36:08.405614,0 days 00:00:27.007225000,3,29,COMPLETE
503,503,0.0010167361649863823,2020-08-26 06:36:09.704580,2020-08-26 06:36:36.858680,0 days 00:00:27.154100000,2,34,COMPLETE
504,504,0.001578568341359807,2020-08-26 06:36:38.796336,2020-08-26 06:36:54.481351,0 days 00:00:15.685015000,1,31,COMPLETE
505,505,0.0003622160260006267,2020-08-26 06:36:55.972024,2020-08-26 06:37:18.453164,0 days 00:00:22.481140000,2,30,COMPLETE
506,506,0.0009911956941697333,2020-08-26 06:37:18.892131,2020-08-26 06:37:40.242303,0 days 00:00:21.350172000,2,28,COMPLETE
507,507,0.0011285041343580661,2020-08-26 06:37:41.782037,2020-08-26 06:37:57.831609,0 days 00:00:16.049572000,1,30,COMPLETE
508,508,0.0006356111194799179,2020-08-26 06:37:59.254029,2020-08-26 06:38:28.458768,0 days 00:00:29.204739000,3,29,COMPLETE
509,509,0.0008596907536429035,2020-08-26 06:38:31.698138,2020-08-26 06:38:54.528687,0 days 00:00:22.830549000,2,30,COMPLETE
510,510,0.002418874207540398,2020-08-26 06:38:55.287087,2020-08-26 06:39:24.157455,0 days 00:00:28.870368000,3,31,COMPLETE
511,511,0.0007496312618821544,2020-08-26 06:39:25.516365,2020-08-26 06:39:47.199592,0 days 00:00:21.683227000,2,29,COMPLETE
512,512,0.0007213846954391582,2020-08-26 06:39:48.122332,2020-08-26 06:40:16.423208,0 days 00:00:28.300876000,3,30,COMPLETE
513,513,0.0005090477848536341,2020-08-26 06:40:17.807435,2020-08-26 06:40:40.882655,0 days 00:00:23.075220000,2,31,COMPLETE
514,514,0.0032350631777366195,2020-08-26 06:40:41.868516,2020-08-26 06:40:58.727007,0 days 00:00:16.858491000,1,32,COMPLETE
515,515,0.0005322268035488932,2020-08-26 06:40:59.610850,2020-08-26 06:41:26.730780,0 days 00:00:27.119930000,3,27,COMPLETE
516,516,0.0008375924823453787,2020-08-26 06:41:27.473556,2020-08-26 06:41:52.787904,0 days 00:00:25.314348000,2,31,COMPLETE
517,517,0.000495348119069293,2020-08-26 06:41:53.933611,2020-08-26 06:42:15.691767,0 days 00:00:21.758156000,2,32,COMPLETE
518,518,0.0005327986979296294,2020-08-26 06:42:16.493948,2020-08-26 06:42:45.999508,0 days 00:00:29.505560000,3,30,COMPLETE
519,519,0.0007777192271030784,2020-08-26 06:42:46.793728,2020-08-26 06:43:03.921564,0 days 00:00:17.127836000,1,32,COMPLETE
520,520,0.0006132528086373395,2020-08-26 06:43:05.016499,2020-08-26 06:43:33.941361,0 days 00:00:28.924862000,2,33,COMPLETE
521,521,0.0008712650806909164,2020-08-26 06:43:34.922332,2020-08-26 06:43:56.867320,0 days 00:00:21.944988000,2,31,COMPLETE
522,522,0.0007165499568091678,2020-08-26 06:43:58.604611,2020-08-26 06:44:26.420034,0 days 00:00:27.815423000,3,30,COMPLETE
523,523,0.00037534934099146643,2020-08-26 06:44:27.190455,2020-08-26 06:44:49.845138,0 days 00:00:22.654683000,2,29,COMPLETE
524,524,0.002029361477963471,2020-08-26 06:44:51.245537,2020-08-26 06:45:07.600282,0 days 00:00:16.354745000,1,28,COMPLETE
525,525,0.0005338896480970406,2020-08-26 06:45:08.210837,2020-08-26 06:45:32.032601,0 days 00:00:23.821764000,2,27,COMPLETE
526,526,0.00040701639689300545,2020-08-26 06:45:32.806611,2020-08-26 06:46:00.899145,0 days 00:00:28.092534000,3,29,COMPLETE
527,527,0.00040851595905949233,2020-08-26 06:46:01.887551,2020-08-26 06:46:23.271586,0 days 00:00:21.384035000,2,29,COMPLETE
528,528,0.0021789531731238065,2020-08-26 06:46:25.172448,2020-08-26 06:46:54.302734,0 days 00:00:29.130286000,3,29,COMPLETE
529,529,0.0012065386674878005,2020-08-26 06:46:55.245147,2020-08-26 06:47:10.640850,0 days 00:00:15.395703000,1,30,COMPLETE
530,530,0.0004802913006677888,2020-08-26 06:47:11.670217,2020-08-26 06:47:32.888127,0 days 00:00:21.217910000,2,30,COMPLETE
531,531,0.0006236928707152412,2020-08-26 06:47:34.882193,2020-08-26 06:48:02.787120,0 days 00:00:27.904927000,3,28,COMPLETE
532,532,0.0004766501305385539,2020-08-26 06:48:03.996335,2020-08-26 06:48:26.305810,0 days 00:00:22.309475000,2,31,COMPLETE
533,533,0.005037149831006669,2020-08-26 06:48:27.881640,2020-08-26 06:48:41.974405,0 days 00:00:14.092765000,1,30,COMPLETE
534,534,0.0005664688334658137,2020-08-26 06:48:42.937875,2020-08-26 06:49:10.953430,0 days 00:00:28.015555000,3,31,COMPLETE
535,535,0.0017996582611105464,2020-08-26 06:49:12.826522,2020-08-26 06:49:34.498596,0 days 00:00:21.672074000,2,32,COMPLETE
536,536,0.0035118664976987544,2020-08-26 06:49:36.241278,2020-08-26 06:50:03.347453,0 days 00:00:27.106175000,3,29,COMPLETE
537,537,0.00506512665766306,2020-08-26 06:50:04.637150,2020-08-26 06:50:32.501074,0 days 00:00:27.863924000,2,33,COMPLETE
538,538,0.00029738856733796236,2020-08-26 06:50:34.973440,2020-08-26 06:51:02.742185,0 days 00:00:27.768745000,2,35,COMPLETE
539,539,0.001374564128170958,2020-08-26 06:51:04.618354,2020-08-26 06:51:23.720502,0 days 00:00:19.102148000,1,36,COMPLETE
540,540,0.0007478341010961934,2020-08-26 06:51:24.330105,2020-08-26 06:51:53.407840,0 days 00:00:29.077735000,2,35,COMPLETE
541,541,0.0008316325268430278,2020-08-26 06:51:57.136906,2020-08-26 06:52:44.038864,0 days 00:00:46.901958000,4,35,COMPLETE
542,542,0.0007393311572869718,2020-08-26 06:52:45.660858,2020-08-26 06:53:13.322607,0 days 00:00:27.661749000,2,36,COMPLETE
543,543,0.0008142723339966451,2020-08-26 06:53:16.617321,2020-08-26 06:53:55.559153,0 days 00:00:38.941832000,3,34,COMPLETE
544,544,0.0005755436649806028,2020-08-26 06:53:56.305861,2020-08-26 06:54:34.926569,0 days 00:00:38.620708000,3,35,COMPLETE
545,545,0.0004449723256625667,2020-08-26 06:54:36.935233,2020-08-26 06:55:04.728711,0 days 00:00:27.793478000,2,34,COMPLETE
546,546,0.0025573023596276202,2020-08-26 06:55:05.957410,2020-08-26 06:57:24.396878,0 days 00:02:18.439468000,13,36,COMPLETE
547,547,0.0007042901560446322,2020-08-26 06:57:25.570852,2020-08-26 06:57:47.858445,0 days 00:00:22.287593000,1,34,COMPLETE
548,548,0.0004947082093349975,2020-08-26 06:57:50.179053,2020-08-26 06:58:19.041646,0 days 00:00:28.862593000,2,35,COMPLETE
549,549,0.004101523765653695,2020-08-26 06:58:20.529981,2020-08-26 06:58:58.267473,0 days 00:00:37.737492000,3,33,COMPLETE
550,550,0.004236362077603478,2020-08-26 06:58:59.021979,2020-08-26 07:01:05.127965,0 days 00:02:06.105986000,12,33,COMPLETE
551,551,0.0005061500868371456,2020-08-26 07:01:06.121291,2020-08-26 07:01:33.659382,0 days 00:00:27.538091000,2,35,COMPLETE
552,552,0.0008637601829393021,2020-08-26 07:01:34.021804,2020-08-26 07:01:54.124321,0 days 00:00:20.102517000,1,34,COMPLETE
553,553,0.0008811017744354583,2020-08-26 07:01:55.473546,2020-08-26 07:02:23.123592,0 days 00:00:27.650046000,3,28,COMPLETE
554,554,0.0073795238350454085,2020-08-26 07:02:23.503825,2020-08-26 07:02:53.468692,0 days 00:00:29.964867000,2,36,COMPLETE
555,555,0.004013444814086641,2020-08-26 07:02:54.005127,2020-08-26 07:03:28.198477,0 days 00:00:34.193350000,4,32,COMPLETE
556,556,0.004917168264079947,2020-08-26 07:03:28.767193,2020-08-26 07:03:55.725756,0 days 00:00:26.958563000,2,33,COMPLETE
557,557,0.0003197474269725855,2020-08-26 07:03:56.562484,2020-08-26 07:04:35.197205,0 days 00:00:38.634721000,3,34,COMPLETE
558,558,0.0004804471939722945,2020-08-26 07:04:39.190653,2020-08-26 07:05:26.340056,0 days 00:00:47.149403000,4,34,COMPLETE
559,559,0.0007667790239034088,2020-08-26 07:05:28.629086,2020-08-26 07:05:57.109712,0 days 00:00:28.480626000,3,32,COMPLETE
560,560,0.0023553976659570846,2020-08-26 07:05:57.737090,2020-08-26 07:06:35.260219,0 days 00:00:37.523129000,3,33,COMPLETE
561,561,0.0005635042942089401,2020-08-26 07:06:35.921260,2020-08-26 07:07:02.915975,0 days 00:00:26.994715000,3,31,COMPLETE
562,562,0.0009371449230687082,2020-08-26 07:07:05.018056,2020-08-26 07:07:52.516779,0 days 00:00:47.498723000,4,34,COMPLETE
563,563,0.0005381065329723043,2020-08-26 07:07:53.731904,2020-08-26 07:08:21.070093,0 days 00:00:27.338189000,3,29,COMPLETE
564,564,0.017630682264409066,2020-08-26 07:08:21.637497,2020-08-26 07:08:48.843429,0 days 00:00:27.205932000,3,32,COMPLETE
565,565,0.0009980884590308288,2020-08-26 07:08:49.566800,2020-08-26 07:09:28.785719,0 days 00:00:39.218919000,3,33,COMPLETE
566,566,0.0010653135147058832,2020-08-26 07:09:29.331034,2020-08-26 07:09:58.153973,0 days 00:00:28.822939000,3,24,COMPLETE
567,567,0.0012494666138467283,2020-08-26 07:10:00.245619,2020-08-26 07:10:20.745929,0 days 00:00:20.500310000,2,31,COMPLETE
568,568,0.001743075480252337,2020-08-26 07:10:21.110237,2020-08-26 07:11:19.686409,0 days 00:00:58.576172000,5,35,COMPLETE
569,569,0.005385543712344342,2020-08-26 07:11:21.640495,2020-08-26 07:13:08.769139,0 days 00:01:47.128644000,10,34,COMPLETE
570,570,0.026430985492802723,2020-08-26 07:13:09.757985,2020-08-26 07:13:57.512204,0 days 00:00:47.754219000,4,36,COMPLETE
571,571,0.004402546332805796,2020-08-26 07:13:59.079582,2020-08-26 07:14:28.086222,0 days 00:00:29.006640000,2,33,COMPLETE
572,572,0.0011608184970172666,2020-08-26 07:14:28.719627,2020-08-26 07:14:56.514354,0 days 00:00:27.794727000,3,32,COMPLETE
573,573,0.011442783100170394,2020-08-26 07:14:57.520722,2020-08-26 07:15:18.442331,0 days 00:00:20.921609000,2,30,COMPLETE
574,574,0.0016823282435172384,2020-08-26 07:15:19.228494,2020-08-26 07:16:37.075814,0 days 00:01:17.847320000,7,34,COMPLETE
575,575,0.0008944513544737305,2020-08-26 07:16:37.670033,2020-08-26 07:17:00.111945,0 days 00:00:22.441912000,1,32,COMPLETE
576,576,0.0005215962643521316,2020-08-26 07:17:00.664210,2020-08-26 07:17:21.701594,0 days 00:00:21.037384000,2,30,COMPLETE
577,577,0.0011297384144516702,2020-08-26 07:17:22.187862,2020-08-26 07:17:47.411518,0 days 00:00:25.223656000,3,18,COMPLETE
578,578,0.0007463840668340606,2020-08-26 07:17:49.727984,2020-08-26 07:18:27.216110,0 days 00:00:37.488126000,3,33,COMPLETE
579,579,0.0005768511933759174,2020-08-26 07:18:28.114468,2020-08-26 07:18:56.959439,0 days 00:00:28.844971000,2,35,COMPLETE
580,580,0.001312423654811612,2020-08-26 07:18:57.785311,2020-08-26 07:19:19.456085,0 days 00:00:21.670774000,2,31,COMPLETE
581,581,0.0017265553030527926,2020-08-26 07:19:20.346772,2020-08-26 07:19:34.416482,0 days 00:00:14.069710000,1,28,COMPLETE
582,582,0.0007971444598112831,2020-08-26 07:19:34.979751,2020-08-26 07:20:22.017945,0 days 00:00:47.038194000,4,34,COMPLETE
583,583,0.0006233384127899433,2020-08-26 07:20:22.865639,2020-08-26 07:20:53.167859,0 days 00:00:30.302220000,2,35,COMPLETE
584,584,0.002284004859577289,2020-08-26 07:20:53.734057,2020-08-26 07:21:16.098267,0 days 00:00:22.364210000,3,10,COMPLETE
585,585,0.0008980868087425959,2020-08-26 07:21:16.476504,2020-08-26 07:21:37.768998,0 days 00:00:21.292494000,2,32,COMPLETE
586,586,0.0016968973081819697,2020-08-26 07:21:38.237309,2020-08-26 07:21:54.622103,0 days 00:00:16.384794000,1,30,COMPLETE
587,587,0.0007045741643196276,2020-08-26 07:21:55.768924,2020-08-26 07:22:33.293542,0 days 00:00:37.524618000,3,36,COMPLETE
588,588,0.0018525206655913501,2020-08-26 07:22:34.322019,2020-08-26 07:22:56.057529,0 days 00:00:21.735510000,2,29,COMPLETE
589,589,0.0005756223986479033,2020-08-26 07:22:56.566291,2020-08-26 07:23:24.178317,0 days 00:00:27.612026000,2,33,COMPLETE
